train_losses,train_accuracies,test_losses,test_accuracies,epoch
0.6931100060879174,0.5217161016949152,0.692675032452041,0.49382716049382713,1
0.6909767020556886,0.6477754237288136,0.6882896417496251,0.6518518518518519,2
0.6833540691157519,0.6536016949152542,0.6780178377441332,0.6518518518518519,3
0.6708433246713573,0.6536016949152542,0.6636930049634447,0.6518518518518519,4
0.6566263336246296,0.6536016949152542,0.6515086152974296,0.6518518518518519,5
0.6431758348214425,0.6536016949152542,0.6373474077851164,0.6518518518518519,6
0.6308871785462913,0.6758474576271186,0.6264911831593981,0.7061728395061728,7
0.6194494093878794,0.7192796610169492,0.6151668519950381,0.7407407407407407,8
0.6088765444139302,0.729343220338983,0.605258163283853,0.7407407407407407,9
0.5988188599378376,0.7288135593220338,0.5959926928375282,0.7419753086419754,10
0.5891899176068225,0.7251059322033898,0.58673915004029,0.7419753086419754,11
0.5795308042128208,0.7341101694915254,0.575308029850324,0.7432098765432099,12
0.5695817476864589,0.7351694915254238,0.564940993400181,0.7419753086419754,13
0.5585490875577522,0.7367584745762712,0.5520597965109582,0.7432098765432099,14
0.5454055855082254,0.7484110169491526,0.534148127132771,0.7580246913580246,15
0.5301005427362555,0.7579449152542372,0.5185960414362889,0.7716049382716049,16
0.5143089341157574,0.7658898305084746,0.49814890120543687,0.7765432098765432,17
0.4987382142473075,0.7717161016949152,0.48351019883857055,0.782716049382716,18
0.4833264024454658,0.7717161016949152,0.46580616107173994,0.7851851851851852,19
0.4683443532656815,0.7770127118644068,0.44749072471670076,0.7975308641975308,20
0.45329344916646763,0.798728813559322,0.43065475424130756,0.8160493827160494,21
0.43780591086310855,0.8188559322033898,0.413526549058802,0.828395061728395,22
0.4210965898582491,0.8305084745762712,0.3953866396172374,0.8444444444444444,23
0.40349720765726044,0.8453389830508474,0.37686118717287104,0.8641975308641975,24
0.3860079730718823,0.8569915254237288,0.3600667452110964,0.8765432098765432,25
0.3692380444667602,0.8659957627118644,0.3425655952271293,0.8975308641975308,26
0.3535758240495698,0.878707627118644,0.3284083577055557,0.9012345679012346,27
0.3392571764919212,0.8824152542372882,0.3153546366329287,0.9074074074074074,28
0.32572159486807,0.8845338983050848,0.30298638979301734,0.9185185185185185,29
0.31281746661890364,0.8919491525423728,0.2903122145901708,0.9246913580246914,30
0.3005288203199536,0.8967161016949152,0.2790764650585605,0.9271604938271605,31
0.28877443523477697,0.8988347457627118,0.2676487778331719,0.9308641975308642,32
0.2776275195686494,0.9067796610169492,0.25782640395211237,0.9320987654320988,33
0.2673648312940436,0.9147245762711864,0.25259794367879046,0.9345679012345679,34
0.25786945924667987,0.9194915254237288,0.2409624178327766,0.9345679012345679,35
0.24923271687417212,0.9242584745762712,0.23221518241745584,0.9419753086419753,36
0.2413248157412824,0.9279661016949152,0.22666916784410382,0.9432098765432099,37
0.23400044185504065,0.9300847457627118,0.2182231800740256,0.9432098765432099,38
0.2272818404865467,0.930614406779661,0.21272817568159572,0.9469135802469136,39
0.2210690405030372,0.9359110169491526,0.20665798029478857,0.945679012345679,40
0.2152309472499005,0.9401483050847458,0.20439637850458717,0.945679012345679,41
0.20973605308997428,0.941207627118644,0.1981561625485911,0.9469135802469136,42
0.20447458402585175,0.9417372881355932,0.19327014724851824,0.945679012345679,43
0.1993373796280663,0.9433262711864406,0.1876867662238724,0.945679012345679,44
0.19433884035353943,0.9438559322033898,0.18244553229534158,0.9444444444444444,45
0.18941780133962127,0.944385593220339,0.1786342579871416,0.9444444444444444,46
0.1845494319006043,0.9433262711864406,0.17845022707593208,0.9469135802469136,47
0.17976067513543165,0.9438559322033898,0.16989409536415456,0.9469135802469136,48
0.17506636624713823,0.9475635593220338,0.16759027111544914,0.9493827160493827,49
0.17052314304194208,0.9470338983050848,0.16283684990861835,0.9493827160493827,50
0.16612766712304142,0.9470338983050848,0.15821663589746343,0.9493827160493827,51
0.16193883465918696,0.9465042372881356,0.16092635420899765,0.9493827160493827,52
0.1580015348854585,0.9465042372881356,0.15263115545259973,0.9493827160493827,53
0.15423214516870803,0.9470338983050848,0.14838331163513893,0.9481481481481482,54
0.15073435102447363,0.9496822033898306,0.145588996555364,0.9518518518518518,55
0.14738244378655138,0.9507415254237288,0.14254483626242362,0.9555555555555556,56
0.14413729912238354,0.9528601694915254,0.1415097594224647,0.9555555555555556,57
0.1410519043062577,0.9523305084745762,0.1373603091958691,0.9555555555555556,58
0.13808317193603617,0.9518008474576272,0.1347177454873043,0.9530864197530864,59
0.135168166093181,0.9507415254237288,0.13208256088489412,0.9518518518518518,60
0.13229245602516299,0.9502118644067796,0.13359809739916934,0.9518518518518518,61
0.1294655431046198,0.9491525423728814,0.12689388516888606,0.9518518518518518,62
0.1266521506556073,0.9496822033898306,0.12452728710338182,0.9506172839506173,63
0.12377946725572948,0.9502118644067796,0.12185422647013969,0.9506172839506173,64
0.12093515404484283,0.9502118644067796,0.12186202828717582,0.9506172839506173,65
0.11802303791046143,0.9502118644067796,0.11668525768590032,0.9506172839506173,66
0.11515794875558023,0.9507415254237288,0.11399637150587331,0.9506172839506173,67
0.11228430629865724,0.9544491525423728,0.11207918542455517,0.9530864197530864,68
0.10939406397973456,0.958156779661017,0.10929270304155116,0.9580246913580247,69
0.10653127598284223,0.9613347457627118,0.10635210132208087,0.9580246913580247,70
0.10368934713039642,0.9623940677966102,0.10380549787306319,0.9580246913580247,71
0.10086022543926108,0.961864406779661,0.10124583188079152,0.9580246913580247,72
0.09805309405684534,0.9645127118644068,0.0987138679506732,0.9592592592592593,73
0.09528993183877162,0.9708686440677966,0.09634335635814305,0.9666666666666667,74
0.09256860226002064,0.9740466101694916,0.09669609531285424,0.9703703703703703,75
0.08986066480885434,0.9745762711864406,0.09145185461167392,0.9753086419753086,76
0.08723917668902363,0.9745762711864406,0.08912249107607732,0.9765432098765432,77
0.08463309871691863,0.9761652542372882,0.08681695316758409,0.9765432098765432,78
0.08207832606237034,0.9761652542372882,0.08502436542025238,0.9765432098765432,79
0.07955670998909242,0.9788135593220338,0.08239800291245475,0.9790123456790123,80
0.0770380361887658,0.979343220338983,0.08022981229484738,0.9790123456790123,81
0.07457103166863385,0.9804025423728814,0.08107752395866841,0.9814814814814815,82
0.07207983886769784,0.9809322033898306,0.07568356613788352,0.9814814814814815,83
0.06959254903841164,0.9809322033898306,0.07341203702312402,0.9814814814814815,84
0.06711602756868006,0.9809322033898306,0.07111823434288632,0.9814814814814815,85
0.06462614029898482,0.9819915254237288,0.06998660965986989,0.9814814814814815,86
0.0620797298862441,0.9846398305084746,0.06680397280747545,0.9864197530864197,87
0.05955266767335361,0.9856991525423728,0.06396661654534731,0.9864197530864197,88
0.056966710438107346,0.9867584745762712,0.06146683892339021,0.9864197530864197,89
0.054398629005891826,0.9872881355932204,0.06422608860827726,0.9864197530864197,90
0.051816847575167434,0.9878177966101694,0.05649909241451407,0.9864197530864197,91
0.04924795708902204,0.9888771186440678,0.05378168911499647,0.9864197530864197,92
0.046684371306505684,0.9899364406779662,0.05119533876788017,0.9876543209876543,93
0.04414664537564977,0.9909957627118644,0.04859666507999303,0.9876543209876543,94
0.041642686379017795,0.9915254237288136,0.04594252711417628,0.9876543209876543,95
0.039225716631952276,0.9920550847457628,0.04350653400201825,0.9888888888888889,96
0.036879440407481805,0.9925847457627118,0.04097583989798794,0.9888888888888889,97
0.03459077500772734,0.9925847457627118,0.03861612470777176,0.9888888888888889,98
0.032374622474766884,0.9925847457627118,0.036300526451954036,0.9901234567901235,99
0.03023626723783525,0.993114406779661,0.03374876814218713,0.991358024691358,100
0.028208729795350936,0.9941737288135594,0.03154013521042561,0.991358024691358,101
0.02625652245145737,0.9947033898305084,0.029400783054263552,0.991358024691358,102
0.024437663706290334,0.9952330508474576,0.02721727923890998,0.991358024691358,103
0.02268227362022163,0.996292372881356,0.025313510060311507,0.9925925925925926,104
0.021045459096736305,0.996292372881356,0.02353457131411072,0.9938271604938271,105
0.019501700326977928,0.996822033898305,0.02171637045145925,0.9938271604938271,106
0.01806967665347117,0.996822033898305,0.020836055313017878,0.9950617283950617,107
0.01669833160214416,0.9973516949152542,0.018608319150849175,0.9950617283950617,108
0.015443978888886364,0.9978813559322034,0.01720391665402727,0.9950617283950617,109
0.014267651774188981,0.9978813559322034,0.0161935696195738,0.9950617283950617,110
0.013165632698396853,0.9978813559322034,0.014602431219399852,0.9962962962962963,111
0.012143258171617764,0.9978813559322034,0.013439666428751605,0.9962962962962963,112
0.011190676542185937,0.9978813559322034,0.012340625893058114,0.9962962962962963,113
0.010294481012336338,0.9978813559322034,0.011319486838557151,0.9975308641975309,114
0.009469345806846215,0.9984110169491526,0.010531408805072001,0.9975308641975309,115
0.008698400049023941,0.9984110169491526,0.00956895220488328,0.9975308641975309,116
0.007988102140543405,0.9984110169491526,0.008723398618053133,0.9975308641975309,117
0.00732928273314197,0.9984110169491526,0.007982015118515989,0.9975308641975309,118
0.006710237369172658,0.9984110169491526,0.007336414652016566,0.9975308641975309,119
0.006146292984771731,0.9984110169491526,0.006677308041224594,0.9987654320987654,120
0.005626031046508075,0.9984110169491526,0.00612277616507045,1.0,121
0.005154076943130102,0.9984110169491526,0.005586668907965883,1.0,122
0.0047175856990503175,0.9989406779661016,0.005130704909128789,1.0,123
0.00431076894661385,0.9989406779661016,0.006672222456579809,1.0,124
0.003951572068849523,0.9994703389830508,0.004232429456012552,1.0,125
0.003612004381296683,0.9994703389830508,0.003878119376551302,1.0,126
0.0033113057742550646,0.9994703389830508,0.003535517472069021,1.0,127
0.00303349081395859,0.9994703389830508,0.0032398945162033974,1.0,128
0.002783207454933167,0.9994703389830508,0.002962406571361284,1.0,129
0.0025545692771101578,0.9994703389830508,0.002720691127492233,1.0,130
0.002350763689041048,0.9994703389830508,0.0026837209029597978,1.0,131
0.0021602536703848258,0.9994703389830508,0.00229497613790776,1.0,132
0.001987636655785999,0.9994703389830508,0.0021071513948103817,1.0,133
0.0018319145893151395,0.9994703389830508,0.001945326266360437,1.0,134
0.0016904622599537044,0.9994703389830508,0.0017871819030175424,1.0,135
0.0015613659354951363,1.0,0.0016461949253760073,1.0,136
0.0014404038919944807,1.0,0.0015243608916994072,1.0,137
0.0013302435901294503,1.0,0.001398273587257086,1.0,138
0.001230417337264028,1.0,0.0012914761492610006,1.0,139
0.001141111961233345,1.0,0.0011972870672484442,1.0,140
0.0010587203090955295,1.0,0.0011139331569639205,1.0,141
0.0009838387849262968,1.0,0.001031226003872279,1.0,142
0.0009134192803033183,1.0,0.0009537840231079078,1.0,143
0.0008492438339428992,1.0,0.0008901833354470642,1.0,144
0.0007890376150364041,1.0,0.0008199585353424357,1.0,145
0.0007334072940448943,1.0,0.0007628972245682092,1.0,146
0.0006821632004776817,1.0,0.0007083118354359488,1.0,147
0.0006350463906289668,1.0,0.0006585661456519316,1.0,148
0.0005908532716121353,1.0,0.0006114049338172136,1.0,149
0.000550781041691719,1.0,0.0005723088691179417,1.0,150
0.0005134257559910696,1.0,0.0005345241353614826,1.0,151
0.00047917518027394197,1.0,0.0004941189039278007,1.0,152
0.0004474773239118835,1.0,0.00046124321021764837,1.0,153
0.00041827265060854926,1.0,0.0004311242963672603,1.0,154
0.0003908706214915737,1.0,0.0004011280627675624,1.0,155
0.0003654090459507396,1.0,0.00037613015997611034,1.0,156
0.000341718717029804,1.0,0.00035216429580263957,1.0,157
0.0003200229361455366,1.0,0.00032744823071061434,1.0,158
0.00029944347839596123,1.0,0.00031448934684846666,1.0,159
0.0002805995397843848,1.0,0.0002870560668261711,1.0,160
0.00026262347582371796,1.0,0.0002681313398026679,1.0,161
0.0002461220146474878,1.0,0.00025083154843081966,1.0,162
0.00023133783955227893,1.0,0.00023525695439061297,1.0,163
0.00021581486636679435,1.0,0.00022002635627109602,1.0,164
0.00020205152872071946,1.0,0.0002078931601265366,1.0,165
0.00018929680631800746,1.0,0.00019271626221853028,1.0,166
0.0001772828166893968,1.0,0.00018107561967616335,1.0,167
0.00016635187806710356,1.0,0.00016963100134427235,1.0,168
0.0001559339525325197,1.0,0.00015809188642035724,1.0,169
0.0001464055557317263,1.0,0.00014851902751927934,1.0,170
0.00013747430803997109,1.0,0.00013933049095550244,1.0,171
0.00012885181652608354,1.0,0.0001306244207119018,1.0,172
0.00012106837070797286,1.0,0.00012236145432144868,1.0,173
0.00011319334605407819,1.0,0.00011473324475061604,1.0,174
0.00010631986447431578,1.0,0.00010779196480379873,1.0,175
9.968751190136395e-05,1.0,0.00010099552332019134,1.0,176
9.369132124366376e-05,1.0,9.45935830433969e-05,1.0,177
8.767387553826804e-05,1.0,8.891028998763716e-05,1.0,178
8.225709382632419e-05,1.0,8.294976830670575e-05,1.0,179
7.708213473950625e-05,1.0,7.888711927891706e-05,1.0,180
7.240009308343245e-05,1.0,7.366292550215144e-05,1.0,181
6.792035972014354e-05,1.0,6.870846374925698e-05,1.0,182
6.401157823333633e-05,1.0,6.48400761006689e-05,1.0,183
5.987645542898374e-05,1.0,6.070019268810145e-05,1.0,184
5.6338340799926353e-05,1.0,5.723767623335228e-05,1.0,185
5.288661827681262e-05,1.0,5.364252046392548e-05,1.0,186
4.970517629403557e-05,1.0,5.018017766529848e-05,1.0,187
4.662419092045158e-05,1.0,4.693241980434223e-05,1.0,188
4.384364789169331e-05,1.0,4.449468201333311e-05,1.0,189
4.12487502834929e-05,1.0,4.1979821623820445e-05,1.0,190
3.8659837877532164e-05,1.0,3.93568147049464e-05,1.0,191
3.6331748487125945e-05,1.0,3.684580700503464e-05,1.0,192
3.42232601619766e-05,1.0,3.449419226279648e-05,1.0,193
3.218820583369928e-05,1.0,3.292648850147958e-05,1.0,194
3.0336678664948077e-05,1.0,3.08524057063297e-05,1.0,195
2.85422402240662e-05,1.0,2.8999041461196274e-05,1.0,196
2.6839590737105908e-05,1.0,2.7159525412743724e-05,1.0,197
2.52524844559886e-05,1.0,2.5874483527536986e-05,1.0,198
2.360641832532629e-05,1.0,2.416646375162183e-05,1.0,199
2.2277891067848434e-05,1.0,2.2668260935121204e-05,1.0,200
2.0868356267288427e-05,1.0,2.134082748347431e-05,1.0,201
1.9720768349094236e-05,1.0,2.0235363780065152e-05,1.0,202
1.8620142746143795e-05,1.0,1.9079611228520144e-05,1.0,203
1.7573891517900474e-05,1.0,1.7924744663266007e-05,1.0,204
1.6563691982135947e-05,1.0,1.6950001147559497e-05,1.0,205
1.5535556141324747e-05,1.0,1.5847158832337466e-05,1.0,206
1.4670884009664019e-05,1.0,1.5179328600046107e-05,1.0,207
1.3818049936571543e-05,1.0,1.4143038836589948e-05,1.0,208
1.309347472116049e-05,1.0,1.3726426670182154e-05,1.0,209
1.2362898405595905e-05,1.0,1.2955374812051446e-05,1.0,210
1.166414911251398e-05,1.0,1.2107129869181621e-05,1.0,211
1.1009564928670376e-05,1.0,1.1619823432061936e-05,1.0,212
1.039644754948626e-05,1.0,1.0618963013585363e-05,1.0,213
9.811192956696631e-06,1.0,1.005468454507539e-05,1.0,214
9.367523621749775e-06,1.0,9.523406863221062e-06,1.0,215
8.651440606739239e-06,1.0,8.962927136607298e-06,1.0,216
8.228343892834832e-06,1.0,8.766354071834954e-06,1.0,217
7.768003511618767e-06,1.0,8.275045952008936e-06,1.0,218
7.359425138794793e-06,1.0,7.640454510134801e-06,1.0,219
7.001778824265325e-06,1.0,7.231311888445054e-06,1.0,220
6.575332532639091e-06,1.0,7.12917180926948e-06,1.0,221
6.234959982667247e-06,1.0,6.4836562479366495e-06,1.0,222
5.886023011691449e-06,1.0,6.146245649309619e-06,1.0,223
5.578405154301314e-06,1.0,5.886691126749121e-06,1.0,224
5.3575412729102925e-06,1.0,5.800133703239361e-06,1.0,225
5.064111238494179e-06,1.0,5.3555821397633255e-06,1.0,226
4.721629853409327e-06,1.0,4.960944157963617e-06,1.0,227
4.496572065375552e-06,1.0,4.76584676949356e-06,1.0,228
4.278894846873134e-06,1.0,4.558464550301099e-06,1.0,229
4.026573150046568e-06,1.0,4.2689183599889e-06,1.0,230
3.823735871983661e-06,1.0,8.709522946806764e-06,1.0,231
3.64158656874352e-06,1.0,3.843504518435306e-06,1.0,232
3.4926481414246602e-06,1.0,3.7655517855212144e-06,1.0,233
3.3067290420964675e-06,1.0,3.866028649422132e-06,1.0,234
3.110949606826224e-06,1.0,3.284536859124878e-06,1.0,235
2.9371061365033604e-06,1.0,3.157252616656171e-06,1.0,236
2.7899147352877324e-06,1.0,3.0314383377808495e-06,1.0,237
2.655186841732241e-06,1.0,2.8177689239326976e-06,1.0,238
2.5209569648811314e-06,1.0,2.767429611173902e-06,1.0,239
2.4020745717325997e-06,1.0,2.541518132819841e-06,1.0,240
2.2862921403355825e-06,1.0,2.4856795466464055e-06,1.0,241
2.209436671967374e-06,1.0,2.586757009712496e-06,1.0,242
2.1204212738179658e-06,1.0,2.5193118477299472e-06,1.0,243
1.973842594141569e-06,1.0,2.2597465448031986e-06,1.0,244
1.868687770698182e-06,1.0,2.3150641861923192e-06,1.0,245
1.7720051384014063e-06,1.0,2.026296299729049e-06,1.0,246
