epoch,loss
186,74.15425457954407
187,74.12846825222174
188,74.10214777390162
189,74.07633237838745
190,74.05031680547528
191,74.02398059815168
192,73.99812652915716
193,73.97168331791957
194,73.94582563092311
195,73.91970704396566
196,73.893719291687
197,73.86724960654973
198,73.84108601278727
199,73.81510329246521
200,73.78905192414919
201,73.762421618402
202,73.73711336453756
203,73.71024340639512
204,73.68412288195556
205,73.6585230032603
206,73.63194545060396
207,73.60587598184745
208,73.57974731110863
209,73.55378358629014
210,73.52754889064364
211,73.50145231054888
212,73.47563863065507
213,73.44902784559461
214,73.42412957035832
215,73.39659874174329
216,73.3716116377049
217,73.34484608670076
218,73.31925157705943
219,73.29303820927937
220,73.2672404554155
221,73.24080776406659
222,73.21584100971619
223,73.18868411084016
224,73.16324297587077
225,73.13639088372389
226,73.11112026655012
227,73.0845121562481
228,73.05903635422389
229,73.0329890648524
230,73.00661370754241
231,72.98097029527028
232,72.95501930763324
233,72.92865045468012
234,72.90292730728785
235,72.87728421886762
236,72.85062578121821
237,72.82524315913518
238,72.79838880300522
239,72.77283444801967
240,72.74678552945456
241,72.721333878239
242,72.69462223052979
243,72.66956299742063
244,72.64256007870038
245,72.61701452930768
246,72.59113381703695
247,72.565138789018
248,72.5391416668892
249,72.51344698270162
250,72.48725305398305
251,72.46096283396085
252,72.43523454666138
253,72.40936858256659
254,72.38331637382507
255,72.35769395480553
256,72.33134389718374
257,72.30513298114141
258,72.27980359395345
259,72.25311768054962
260,72.22776248057683
261,72.20130240652296
262,72.17555637574858
263,72.14961257262364
264,72.12331678850782
265,72.09746296124325
266,72.07190528263648
267,72.04558932251399
268,72.01965248286724
269,71.99325125912826
270,71.96755164166292
271,71.94226286129819
272,71.91572831173738
273,71.88953072230021
274,71.86372109254201
275,71.8385491758585
276,71.81158460511101
277,71.7855838154753
278,71.7600470383962
279,71.73367415517569
280,71.70743723213673
281,71.68094522936478
282,71.65588393989536
283,71.62947737442121
284,71.6031877565715
285,71.57704133987427
286,71.55134077866872
287,71.52547809779644
288,71.49907191842794
289,71.47316349860695
290,71.44712491548722
291,71.42196000417074
292,71.39473487536112
293,71.36896534214416
294,71.34294553051392
295,71.31669745445251
296,71.29105689095125
297,71.26458598027627
298,71.23844518926408
299,71.21284364577795
300,71.18651818152931
301,71.16009143690268
302,71.13430873503287
303,71.10823307335377
304,71.08216519355774
305,71.05604256639877
306,71.03023543887669
307,71.0035193602244
308,70.97826297001706
309,70.95213793267807
310,70.92562922106848
311,70.89990264773368
312,70.87367270837227
313,70.84786215027174
314,70.82132266627418
315,70.79563031875425
316,70.76959282954535
317,70.74334173185959
318,70.71778545379638
319,70.69128155857325
320,70.66545961880021
321,70.63991580042574
322,70.6135071436564
323,70.58777305715613
324,70.56143965721131
325,70.53592637810443
326,70.50929859479268
327,70.48328207333883
328,70.45805095036825
329,70.43106034580204
330,70.40591540651188
331,70.3794962591595
332,70.35374231437842
333,70.3274460648497
334,70.3013130346934
335,70.27535341580709
336,70.2495853477054
337,70.2230442404747
338,70.197422315677
339,70.17091592550278
340,70.14454479498997
341,70.11900855700175
342,70.09245904584726
343,70.06703192740679
344,70.04031058996915
345,70.01441613982121
346,69.98807802465225
347,69.96240975062052
348,69.936033205688
349,69.91041188389063
350,69.88391835043828
351,69.85795417229335
352,69.83200792057646
353,69.80565571983655
354,69.78027766777409
355,69.75346083641053
356,69.72769999785555
357,69.70147366772095
358,69.67550727807813
359,69.64947514583667
360,69.6234290478958
361,69.59752114944988
362,69.5709724623296
363,69.54507400194804
364,69.51882338523865
365,69.49288573579655
366,69.46730373948813
367,69.44082266638677
368,69.41525670737028
369,69.38874195698234
370,69.36308687925339
371,69.33670241336027
372,69.3108376039399
373,69.2845424508055
374,69.25836631307999
375,69.2321182573835
376,69.2068526605765
377,69.18008329073588
378,69.15452186399037
379,69.12765636808341
380,69.10246367454529
381,69.07555828094482
382,69.04971382187472
383,69.02358495427502
384,68.99809943967396
385,68.97184645417664
386,68.94563109129668
387,68.91907684405645
388,68.89360749456617
389,68.86721499711275
390,68.84131810019413
391,68.81515380690495
392,68.78910576634937
393,68.76314180956948
394,68.73683659136296
395,68.71127680424188
396,68.68477829280828
397,68.65872359275818
398,68.63311456077629
399,68.60642508003447
400,68.58077656759157
401,68.55478918072251
402,68.52847256809473
403,68.50235958380833
404,68.47705121288696
405,68.45024218658607
406,68.42455867214336
407,68.39894032875696
408,68.37239576975504
409,68.34639325274362
410,68.32067391177019
411,68.29407900720835
412,68.26904667350982
413,68.24243445528879
414,68.21575754615996
415,68.19010146458943
416,68.16391617606084
417,68.1378357582622
418,68.1115209442046
419,68.08546169863807
420,68.05984557833936
421,68.03280336045557
422,68.00710452662574
423,67.98134208006991
424,67.95486608064837
425,67.92938419977824
426,67.90250250697136
427,67.87705962244007
428,67.85072635147306
429,67.82417378425598
430,67.79894108904733
431,67.77206080903609
432,67.74656075272294
433,67.72019476741552
434,67.6939431682229
435,67.66838879999187
436,67.64186702056064
437,67.61637371430794
438,67.5894012928009
439,67.56344378838936
440,67.5380002339681
441,67.51200998624167
442,67.4852076848348
443,67.45937871932983
444,67.43302750587463
445,67.40761663118998
446,67.3812980333964
447,67.35499501228333
448,67.32923881212871
449,67.30272339185079
450,67.2774996916453
451,67.2508201122284
452,67.22548654874166
453,67.19885484377544
454,67.17316287358602
455,67.14646258354188
456,67.12064188321432
457,67.09457912445069
458,67.06866448720297
459,67.04277054468791
460,67.01666239102681
461,66.99069890975952
462,66.9644315401713
463,66.93823490142822
464,66.91223508516947
465,66.88666243553162
466,66.8596821308136
467,66.83454122543336
468,66.8075984319051
469,66.78290945688883
470,66.75528763135274
471,66.73033108711243
472,66.70363392879565
473,66.67710847854615
474,66.65267680486043
475,66.62504342397054
476,66.59958426157634
477,66.57310096422832
478,66.54742107391357
479,66.52114895184835
480,66.49542773614327
481,66.46898260116578
482,66.44286060333252
483,66.41769976615906
484,66.39050892194112
485,66.36556873321533
486,66.33855608304341
487,66.31249675750732
488,66.28733280499776
489,66.26040225028991
490,66.23468103408814
491,66.20860573450724
492,66.18279547691345
493,66.15634212493896
494,66.13053992589315
495,66.10453329086303
496,66.07893056869507
497,66.05183628400167
498,66.02683787345886
499,65.99991787274679
500,65.97435550689697
501,65.94887015074491
502,65.92233969370524
503,65.89590697288513
504,65.87048064917326
505,65.8436953385671
506,65.81779128710428
507,65.7925501982371
508,65.76585963567098
509,65.74000897407532
510,65.71362091700236
511,65.68816046714782
512,65.66109199523926
513,65.63569467862447
514,65.60968599319457
515,65.58271463712056
516,65.55716824531555
517,65.53132610321045
518,65.50480744043986
519,65.47874851226807
520,65.45297455787659
521,65.42656232515971
522,65.40076541900635
523,65.3745888710022
524,65.34876190821329
525,65.32262059847514
526,65.29616289138794
527,65.27057603200277
528,65.24405423800151
529,65.21889414787293
530,65.1921109199524
531,65.16634513537089
532,65.14007496833801
533,65.11401742299398
534,65.08812007904052
535,65.06209077835084
536,65.03590299288432
537,65.01013746261597
538,64.98405179977416
539,64.95804206530254
540,64.93172960281372
541,64.90600821177165
542,64.88045609792074
543,64.85422302881877
544,64.82775487899781
545,64.80261373519897
546,64.77588609059652
547,64.74995017051697
548,64.72386519114177
549,64.69833747545879
550,64.67220058441163
551,64.64603703816732
552,64.61992918650309
553,64.59442933400472
554,64.56769107182821
555,64.54203928311667
556,64.51557704607646
557,64.49012122154235
558,64.46396272977194
559,64.43763202031454
560,64.41228923797607
561,64.3857745329539
562,64.35967516899109
563,64.33394886652628
564,64.30780479113261
565,64.28126430511475
566,64.25570470492045
567,64.22951288223267
568,64.20371893246968
569,64.17767300605774
570,64.15164062182109
571,64.12525561650594
572,64.09955854415894
573,64.07402337392172
574,64.04737197558084
575,64.02167784372965
576,63.99531523386637
577,63.97047103246053
578,63.94342455863953
579,63.91748747825623
580,63.89179875055949
581,63.86588114102681
582,63.83963079452515
583,63.81421624819438
584,63.78739449183146
585,63.762584082285564
586,63.736491139729814
587,63.70972073872884
588,63.68445274035136
589,63.6579181989034
590,63.63228511810303
591,63.60632429122925
592,63.57977159818014
593,63.55384581883748
594,63.52826929092407
595,63.5019736289978
596,63.475297625859575
597,63.45001341501872
598,63.424058723449704
599,63.39724915822347
600,63.372045040130615
601,63.34559432665507
602,63.319778235753375
603,63.293825419743854
604,63.26744743982951
605,63.24133299191793
606,63.21490585009257
607,63.1895649433136
608,63.16378623644511
609,63.13658545811971
610,63.11153124173482
611,63.08465234438578
612,63.058910306294756
613,63.03230357170105
614,63.00714295705159
615,62.980593633651736
616,62.954460016886394
617,62.928684107462566
618,62.9020702679952
619,62.8765732606252
620,62.84989692370097
621,62.82465688387553
622,62.798479334513345
623,62.77280216217041
624,62.746143865585324
625,62.72087227503459
626,62.69475080172221
627,62.66852396329244
628,62.64241092999776
629,62.61712052027384
630,62.59106577237447
631,62.564788881937666
632,62.5388014793396
633,62.51404461860657
634,62.48625481923421
635,62.461203956604
636,62.435119756062825
637,62.40892133712769
638,62.383578062057495
639,62.35677561759949
640,62.331718873977664
641,62.30478000640869
642,62.27938098907471
643,62.252981917063394
644,62.2276398340861
645,62.20139983495076
646,62.175143496195474
647,62.148985942204796
648,62.123984066645306
649,62.09808707237244
650,62.07130823135376
651,62.04594079653422
652,62.020105282465614
653,61.99399046897888
654,61.96825830141703
655,61.9419957002004
656,61.91588066418966
657,61.89047834078471
658,61.8647874991099
659,61.838502422968546
660,61.812663555145264
661,61.78629344304402
662,61.760929075876874
663,61.73475735982259
664,61.70885424613952
665,61.683255163828534
666,61.65711267789205
667,61.630920600891116
668,61.60489770571391
669,61.5792511622111
670,61.553739833831784
671,61.52700554529826
672,61.50142531394958
673,61.47560262680054
674,61.44906439781189
675,61.42372379302979
676,61.39727789560954
677,61.37101775805156
678,61.346000401179
679,61.31901164054871
680,61.293109226226804
681,61.26743590037028
682,61.241714795430504
683,61.215536753336586
684,61.18918690681458
685,61.1647277990977
686,61.13682918548584
687,61.11189246177673
688,61.086454184850055
689,61.059139553705855
690,61.03394006093343
691,61.00766654014588
692,60.981199200948076
693,60.95601218541463
694,60.92946642239888
695,60.90394638379415
696,60.877347294489546
697,60.85194578170776
698,60.82536996205648
699,60.799537595113115
700,60.773725525538126
701,60.74782430330912
702,60.72146282196045
703,60.69513986905416
704,60.67038606007894
705,60.64291291236877
706,60.6176255385081
707,60.59210144678752
708,60.56543889045715
709,60.53973511060079
710,60.51340258916219
711,60.487256145477296
712,60.46167442003886
713,60.43540592193604
714,60.409462229410806
715,60.383632850646975
716,60.35718604723613
717,60.331533940633136
718,60.30591557820638
719,60.27909905115764
720,60.25348072052002
721,60.227740367253624
722,60.20139877001444
723,60.1750080426534
724,60.149469455083214
725,60.12367143630981
726,60.097205591201785
727,60.07130187352498
728,60.04585264523824
729,60.0191642443339
730,59.993818600972496
731,59.96716070175171
732,59.94158614476522
733,59.91553387641907
734,59.88975354830424
735,59.863473717371626
736,59.83766091664632
737,59.811708736419675
738,59.786065864562985
739,59.75952301025391
740,59.73405930201213
741,59.70783697764079
742,59.682057507832845
743,59.65578745206197
744,59.630122661590576
745,59.60360851287842
746,59.57780729929606
747,59.5525221824646
748,59.52585554122925
749,59.500612545013425
750,59.47370436986287
751,59.44788403511048
752,59.42208876609802
753,59.39576547940572
754,59.37035905520121
755,59.34386092821757
756,59.317542219161986
757,59.29207235972087
758,59.26532950401306
759,59.239454380671184
760,59.2133859316508
761,59.18710843722025
762,59.161901775995894
763,59.13458312352498
764,59.109454997380574
765,59.082834704717
766,59.05706655184428
767,59.03110073407491
768,59.00478537877401
769,58.97916072209676
770,58.95315351486206
771,58.92681150436401
772,58.901142279307045
773,58.874846649169925
774,58.84924737612406
775,58.82291739781697
776,58.796751181284584
777,58.77087086041768
778,58.74533301989238
779,58.71893332799276
780,58.69243051211039
781,58.667072486877444
782,58.64053675333659
783,58.614725494384764
784,58.58889751434326
785,58.56204128265381
786,58.53691005706787
787,58.510081179936726
788,58.48449346224467
789,58.45841986338298
790,58.432160981496175
791,58.406035327911376
792,58.3808292388916
793,58.35390955607097
794,58.328214502334596
795,58.30148069063822
796,58.276099316279094
797,58.25024495124817
798,58.22325873374939
799,58.1981285572052
800,58.17164107958476
801,58.1449543317159
802,58.11911025047302
803,58.09391481081645
804,58.066783841451006
805,58.040925629933675
806,58.014603757858275
807,57.98877499898275
808,57.96269488334656
809,57.93692188262939
810,57.91060859362285
811,57.883986186981204
812,57.85864577293396
813,57.8319833278656
814,57.8065159479777
815,57.77948258717855
816,57.75417159398397
817,57.727394898732506
818,57.70123217900594
819,57.675568421681724
820,57.64884481430054
821,57.62265413602193
822,57.596537733078
823,57.569884077707925
824,57.54421706199646
825,57.518096605936684
826,57.49173749287923
827,57.46511565844218
828,57.43915376663208
829,57.41254026095073
830,57.38701203664144
831,57.36014321645101
832,57.334056329727176
833,57.307701428731285
834,57.282206265131634
835,57.254934231440224
836,57.22940464019776
837,57.202901887893674
838,57.17730274200439
839,57.150726016362505
840,57.12452826499939
841,57.09854192733765
842,57.07229504585266
843,57.04660728772481
844,57.01998310089111
845,56.994333839416505
846,56.96794207890829
847,56.94192984898885
848,56.91546403566996
849,56.89035016695659
850,56.863488578796385
851,56.83704139391581
852,56.81220383644104
853,56.78538072903951
854,56.759393008550006
855,56.73355186780294
856,56.70734740893046
857,56.681548500061034
858,56.655115540822344
859,56.62903168996175
860,56.60360681215922
861,56.576980670293175
862,56.55120506286621
863,56.52535352706909
864,56.49898309707642
865,56.47311522165934
866,56.44687787691752
867,56.421603457132974
868,56.39505796432495
869,56.3685110727946
870,56.34301126797994
871,56.31695168813069
872,56.29094169934591
873,56.26501878102621
874,56.23915877342224
875,56.213627926508586
876,56.187342675526935
877,56.16082158088684
878,56.13541887601217
879,56.10899484952291
880,56.08367139498393
881,56.05742831230164
882,56.03224077224731
883,56.00562890370687
884,55.97929855982463
885,55.9542593161265
886,55.92771088282267
887,55.902216243743894
888,55.876113446553546
889,55.850684022903444
890,55.82420380910238
891,55.79924766222636
892,55.77215030988057
893,55.7472060362498
894,55.72127890586853
895,55.694320329030354
896,55.66928639411926
897,55.64288202921549
898,55.61730821927389
899,55.59123465220134
900,55.565396547317505
901,55.539018201828
902,55.513263861338295
903,55.487589836120605
904,55.46164247194926
905,55.43505336443583
906,55.409992361068724
907,55.38399895032247
908,55.35695627530416
909,55.33156377474467
910,55.30560437838236
911,55.27929660479228
912,55.25436339378357
913,55.2271688302358
914,55.20104665756226
915,55.175760475794476
916,55.14961552619934
917,55.123219140370686
918,55.09756820996602
919,55.071490907669066
920,55.04555172920227
921,55.01972241401673
922,54.99287371635437
923,54.9673542658488
924,54.9413519859314
925,54.91602430343628
926,54.889292589823405
927,54.86372969945272
928,54.837252950668336
929,54.811643568674725
930,54.78582080205282
931,54.75916585922241
932,54.73403290112813
933,54.70785662333171
934,54.6812285900116
935,54.65550576845805
936,54.629536628723145
937,54.604015016555785
938,54.577038304011026
939,54.55127477645874
940,54.525272289911904
941,54.49955015182495
942,54.47317668596904
943,54.44741387367249
944,54.420959107081096
945,54.395138295491535
946,54.36958573659261
947,54.34300972620646
948,54.31719975471496
949,54.29138024648031
950,54.264938004811604
951,54.239064327875774
952,54.21376131375631
953,54.18705081939697
954,54.161297941207884
955,54.13518478075663
956,54.109413067499794
957,54.08317518234253
958,54.05697855949402
959,54.031338946024576
960,54.00496236483256
961,53.97907943725586
962,53.95342739423116
963,53.926674683888756
964,53.90105341275533
965,53.87535451253255
966,53.84873994191488
967,53.82264920870463
968,53.79709289868673
969,53.770730606714885
970,53.745059887568154
971,53.7187728246053
972,53.69289577802022
973,53.66679782867432
974,53.64061943689982
975,53.61470074653626
976,53.588140694300336
977,53.56335323651631
978,53.536114327112834
979,53.51070445378621
980,53.48435112635295
981,53.457724539438885
982,53.432466173171996
983,53.40571165084839
984,53.379679187138876
985,53.35432747205098
986,53.326818052927656
987,53.30168657302856
988,53.274827289581296
989,53.249140882492064
990,53.22276705106099
991,53.19643980662028
992,53.17064278920491
993,53.14433588981628
994,53.11824097633362
995,53.09193781216939
996,53.0657401561737
997,53.03987509409587
998,53.014135678609215
999,52.98752730687459
1000,52.96198507944743
1001,52.935761292775474
1002,52.909866666793825
1003,52.8840869585673
1004,52.85757058461507
1005,52.83194950421651
1006,52.80581758817037
1007,52.780067110061644
1008,52.7533676147461
1009,52.727901220321655
1010,52.70197480519612
1011,52.67547815640767
1012,52.649383227030434
1013,52.62343133290609
1014,52.59723614056905
1015,52.571133597691855
1016,52.54486085573832
1017,52.519059085845946
1018,52.492990811665855
1019,52.46650001207988
1020,52.44109501838684
1021,52.4142892519633
1022,52.38849984804789
1023,52.36290720303853
1024,52.33569955825806
1025,52.31051222483317
1026,52.28444318771362
1027,52.25796205202739
1028,52.23221443494161
1029,52.20618739128113
1030,52.180614423751834
1031,52.15390073458354
1032,52.12824080785116
1033,52.10226952234904
1034,52.07638401985169
1035,52.05073464711507
1036,52.023936382929485
1037,51.99816610018412
1038,51.972261603673296
1039,51.946161937713626
1040,51.920057980219525
1041,51.89424084027608
1042,51.8684697786967
1043,51.84200981458028
1044,51.81583143870036
1045,51.79038564364115
1046,51.76447772979736
1047,51.73779665629069
1048,51.71230052312215
1049,51.68617817560832
1050,51.660275300343834
1051,51.633808310826616
1052,51.60816717147827
1053,51.58297533988953
1054,51.556085666020714
1055,51.53048809369405
1056,51.50462733904521
1057,51.478807020187375
1058,51.452717526753744
1059,51.426015329360965
1060,51.40138999621073
1061,51.374487447738645
1062,51.34854005177816
1063,51.32278041839599
1064,51.29675121307373
1065,51.27086695035299
1066,51.24532618522644
1067,51.21931757926941
1068,51.19342786471049
1069,51.16713724136353
1070,51.14151538213094
1071,51.11612989107768
1072,51.08982884089152
1073,51.06398661931356
1074,51.03790097236633
1075,51.01208486557007
1076,50.98570121129354
1077,50.96087327003479
1078,50.93378008206685
1079,50.90817669232686
1080,50.88293511072795
1081,50.85609068870544
1082,50.830629110336304
1083,50.80425279935201
1084,50.778768920898436
1085,50.75266749064128
1086,50.72678627967834
1087,50.70051466623942
1088,50.67477595011393
1089,50.64828394254049
1090,50.62276167869568
1091,50.596907742818196
1092,50.57078558603923
1093,50.54437389373779
1094,50.51914992332458
1095,50.49296973546346
1096,50.46621327400207
1097,50.44073123931885
1098,50.41463573773702
1099,50.38932563463847
1100,50.36244821548462
1101,50.336953767140706
1102,50.3106912612915
1103,50.285554027557374
1104,50.25857434272766
1105,50.23347797393799
1106,50.20704220136007
1107,50.18170299530029
1108,50.154949283599855
1109,50.13015724817912
1110,50.103155056635536
1111,50.077961365381874
1112,50.05127453804016
1113,50.025963115692136
1114,50.00002954800924
1115,49.97423849105835
1116,49.94828232129415
1117,49.92180851300557
1118,49.896559953689575
1119,49.86981914838155
1120,49.845645872751874
1121,49.81781595547994
1122,49.79240625699361
1123,49.76611992518107
1124,49.741000461578366
1125,49.71494283676147
1126,49.688529809316
1127,49.662129100163774
1128,49.63633429209391
1129,49.61086680094401
1130,49.584680000940956
1131,49.558657789230345
1132,49.53277708689372
1133,49.50701309839884
1134,49.48031341234843
1135,49.454907496770225
1136,49.42849828402201
1137,49.403036228815715
1138,49.37683711051941
1139,49.350482320785524
1140,49.325162744522096
1141,49.299332745869954
1142,49.272974427541094
1143,49.24680859247844
1144,49.220845190684
1145,49.19544658660889
1146,49.168982108434044
1147,49.14330196380615
1148,49.117075030008955
1149,49.0916032632192
1150,49.06483653386434
1151,49.03991487820943
1152,49.013128201166786
1153,48.98792781829834
1154,48.96103343963623
1155,48.93548043568929
1156,48.90990060170491
1157,48.88378747304281
1158,48.85737104415894
1159,48.83197150230408
1160,48.805482657750446
1161,48.78058894475301
1162,48.75333485603333
1163,48.72804953257243
1164,48.701773230234785
1165,48.67600262959798
1166,48.64980705579122
1167,48.624433263142905
1168,48.59807109832764
1169,48.57192142804464
1170,48.54561581611633
1171,48.52038658459981
1172,48.49419776598612
1173,48.46782388687134
1174,48.44225254058838
1175,48.41577088038127
1176,48.39004535675049
1177,48.36458156903585
1178,48.33772398630778
1179,48.31212151845296
1180,48.28656953175862
1181,48.26048938433329
1182,48.233739932378136
1183,48.20830146471659
1184,48.183234214782715
1185,48.156228892008464
1186,48.130621655782065
1187,48.10450563430786
1188,48.078711398442586
1189,48.05252323150635
1190,48.0268740495046
1191,48.001111793518064
1192,47.97516932487488
1193,47.94913961092631
1194,47.923054456710815
1195,47.89767934481303
1196,47.8709446589152
1197,47.84590400060018
1198,47.81923538843791
1199,47.793582836786904
1200,47.76737303733826
1201,47.74201820691427
1202,47.715563678741454
1203,47.68993906974792
1204,47.663732576370236
1205,47.637808577219644
1206,47.61177860895793
1207,47.58522383371989
1208,47.55968238512675
1209,47.53344779014587
1210,47.50742185910543
1211,47.48122429847717
1212,47.45528159141541
1213,47.429314057032265
1214,47.403023433685306
1215,47.376999314626055
1216,47.35088184674581
1217,47.32525536219279
1218,47.2987712542216
1219,47.272770468393965
1220,47.24660399754842
1221,47.221102587382
1222,47.19505230585734
1223,47.16816234588623
1224,47.142785263061526
1225,47.11638929049174
1226,47.0907543182373
1227,47.064345916112266
1228,47.03860731124878
1229,47.01239938735962
1230,46.98662172953288
1231,46.95990387598673
1232,46.93435173034668
1233,46.90892095565796
1234,46.88208028475444
1235,46.855727450052896
1236,46.83030926386515
1237,46.8038191318512
1238,46.77833472887675
1239,46.75182113647461
1240,46.72596147855123
1241,46.69989110628764
1242,46.67392773628235
1243,46.6478564898173
1244,46.621345329284665
1245,46.59541265169779
1246,46.569417254130045
1247,46.543189668655394
1248,46.51719799041748
1249,46.49105763435364
1250,46.46509911219279
1251,46.438418022791545
1252,46.41217228571574
1253,46.38649915059408
1254,46.360011180241905
1255,46.33399006525676
1256,46.307598479588826
1257,46.28152114550273
1258,46.25554841359456
1259,46.22889602979024
1260,46.203307978312175
1261,46.177363300323485
1262,46.15083065032959
1263,46.12469423611959
1264,46.09943420092265
1265,46.07201078732808
1266,46.04707040786743
1267,46.020165046056114
1268,45.994284804662065
1269,45.96813880602519
1270,45.942497698465985
1271,45.9164030234019
1272,45.889312489827475
1273,45.86375776926676
1274,45.83757519721985
1275,45.81166753768921
1276,45.78499433199565
1277,45.75924674669901
1278,45.733195304870605
1279,45.70621449152629
1280,45.68053428332011
1281,45.65424734751384
1282,45.62915908495585
1283,45.601961358388266
1284,45.57581092516581
1285,45.549555110931394
1286,45.52362944285075
1287,45.49737189610799
1288,45.47213411331177
1289,45.44444036483765
1290,45.419320821762085
1291,45.392759243647255
1292,45.367129707336424
1293,45.340023787816364
1294,45.314550177256265
1295,45.287850856781006
1296,45.26230006217956
1297,45.23566252390544
1298,45.209653822580975
1299,45.183553568522136
1300,45.1573564529419
1301,45.131132221221925
1302,45.10500877698262
1303,45.07897795041402
1304,45.0525102297465
1305,45.02638295491536
1306,45.00104117393494
1307,44.9741978486379
1308,44.94784773190816
1309,44.92219324111939
1310,44.89521067937215
1311,44.86970176696777
1312,44.84356061617533
1313,44.817281564076744
1314,44.790885003407794
1315,44.76507134437561
1316,44.73826649983724
1317,44.71285319328308
1318,44.68646812438965
1319,44.660184081395464
1320,44.634469175338744
1321,44.608325417836504
1322,44.582202672958374
1323,44.556322781244916
1324,44.529690488179526
1325,44.50419880549113
1326,44.47750237782796
1327,44.45151527722677
1328,44.42571757634481
1329,44.399905633926394
1330,44.37322429021199
1331,44.34712793032328
1332,44.32127230962117
1333,44.2950840473175
1334,44.26872975031535
1335,44.24280103047689
1336,44.21592558224996
1337,44.190969133377074
1338,44.16406747500102
1339,44.13803346951803
1340,44.11161918640137
1341,44.0863581498464
1342,44.05973428090413
1343,44.03340457280477
1344,44.0078816095988
1345,43.98166066805522
1346,43.955291112264
1347,43.92962381045024
1348,43.903490924835204
1349,43.87727813720703
1350,43.85134840011597
1351,43.82476366360982
1352,43.79959452946981
1353,43.77261050542196
1354,43.747515455881754
1355,43.72101901372274
1356,43.69466764132182
1357,43.669328133265175
1358,43.64288204511006
1359,43.61709885597229
1360,43.591158072153725
1361,43.564931805928545
1362,43.538623396555586
1363,43.512973642349245
